State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,2000,,Vaughn W. Behrmann,Ruth V. Bell,Michael R. Bond,Helen Boyd,Steve R. Cady,Barry A. Counts,Donley Darnell,Nancy M. Darnell,Ronda M. Eagleson,Kim A. Floyd,Allan D. Howard,Diana Lee Lembitz,Jennifer J. Pratt,Lori S. Romsa,Jeffery D. Thomas
Wyoming,WY,2000,Wyoming Gun Owners Assn.,Lynal D. Haugen
Wyoming,WY,2000,Wyoming Trucking Association,Sheila D. Foertsch,Donald Brent Taylor
Wyoming,WY,2000,"Address, City, State, Zip",Rosemary Bratton,Kim L. Briggs,Kathy Brunken,Larry Christensen,Sami L. Falzone,Vickie Goodwin,Elaine D. Harvey,Bill G. Hibbler,Karen R. Hinchey,Catherine A. Homar,Alice M. Jagiello,Terry R. Jones,Richard L. Kaysen,Lawrence F. Kemper,Gregory W. LaCost,Kevin F. Lind,Thomas S. McVean,Ginger Newman,Kathleen H. Orton,Viola M. Ose,Jack D. Palma,George H. Parks,Cheyrl L. Phinney,Donald J. Raymond,Stephanie Reeves,Matthew H. Romsa,,Brian C. Shuck,Dan B. Sullivan,John A. Sundahl,Roy A. Turner,Laurie Urbigkit
Wyoming,WY,2000,2526 Seymour Avenue,David H. Birney
Wyoming,WY,2000,Pharmacia,R. Thomas Knox
Wyoming,WY,2000,Wy Horse Racing Inc.,Dick Wallis
Wyoming,WY,2000,Cheyenne Board of Public Utilities,Dennis E. Curran
Wyoming,WY,2000,Anadarko Petroleum Corporation,Richard T. Robitaille
Wyoming,WY,2000,Sweetwater Co. School Dist. #2,Roberta J. Patterson
Wyoming,WY,2000,WY Fire Chief's Assn.,Lanny Applegate
Wyoming,WY,2000,State Electrical Board,Lane L. Larson,Daryl D. Orbeck
Wyoming,WY,2000,NCSD #1,Tobin G. Dressler,Kathy Keefe
Wyoming,WY,2000,Wyoming DCI Agent Assoc.,Michael J. Burnett
Wyoming,WY,2000,Natrona County Medical Society,Lynne M. Whalen
Wyoming,WY,2000,Wyoming Student Loan Corporation,Mona L. Pearl,Phillip F. Van Horn
Wyoming,WY,2000,Wyoming Firechief�۪s Assn.,Gene R. Diedtrich
Wyoming,WY,2000,Wyoming Business Alliance,Bill Schilling
Wyoming,WY,2000,Burlington Northern Santa Fe R.R.,Norman R. Sherbert
Wyoming,WY,2000,Wyoming NARAL,Sharon S. Breitweiser
Wyoming,WY,2000,Kinder Morgan Inc.,Norman P. Long
Wyoming,WY,2000,Wyoming Youth Services Assn.,David A. Block,Clark A. Fairbanks,Cindy Knight,Roy E. Lougee
Wyoming,WY,2000,W.E.A. Volunteer,Bob McCarty
Wyoming,WY,2000,Natrona Co. School Dist. #1,Laura L. Lake
Wyoming,WY,2000,WY League of Women Voters,Billie Ruth Edwards
Wyoming,WY,2000,Wyoming Farm Bureau Federation,Jim Hefenieder
Wyoming,WY,2000,Wyoming Airport Operators Assoc.,Marty P. Lenss
Wyoming,WY,2000,American Diabetes Assn.,Steve A. Bieringer
Wyoming,WY,2000,Wyoming Municipal Power Agency,Michael A. Howe
Wyoming,WY,2000,The Pittsburgh & Midway,Nick J. Bettas
Wyoming,WY,2000,Petroleum Assn. of WY,Dru D. Bower
Wyoming,WY,2000,WY Game Warden�۪s Assn.,Mark L. Nelson
Wyoming,WY,2000,Wyoming Optometric Assn.,Dan J. Lex
Wyoming,WY,2000,The Western Sugar Company,Jack A. Fulton
Wyoming,WY,2000,Wyoming Trial Lawyers Association,Richard J. Gage,Kathryn A. Jenkins,Thomas B. Jubin,Marcia K. Shanor
Wyoming,WY,2000,Wyoming Contractors Association,Jack F. Ratchye,Charles E. Ware
Wyoming,WY,2000,Sheridan Co. SD #3,Bill B. Raduenz
Wyoming,WY,2000,Mountain States Lamb Cooperative,,Bryce R. Reece
Wyoming,WY,2000,Qwest,"John Carlson, Jr.",Michael A. Ceballos,Deborah K. Hinckley,Mike McNulty,Ron Miyamoto
Wyoming,WY,2000,Wyoming Assn. of Physican�۪s Asst.,Robert S. Cummings
Wyoming,WY,2000,Small Schools Coalition,Kevin R. Sweeney
Wyoming,WY,2000,Natrona County School District,Nell A. Pederson,Gayle L. Schnorenberg
Wyoming,WY,2000,WY Small School Coalition,Bill D. McIlvain
Wyoming,WY,2000,Glaxosmithkline,Spencer Guthrie
Wyoming,WY,2000,Sweetwater School District #2,Patricia Jean Hanks
Wyoming,WY,2000,"ABATE of Wyoming, Inc.",Philip R. Vanderpoel
Wyoming,WY,2000,Wyoming Hospital Association,Robert C. Kidd II,Daniel J. Perdue
Wyoming,WY,2000,Coalition For Free Enterprise,Jeff R. Lundberg
Wyoming,WY,2000,The National Rifle Association,Christopher J.W. Oswald
Wyoming,WY,2000,Sublette County School Dist. #9,B. Weldon Shelley
Wyoming,WY,2000,American Civil Liberties Union,Linda Burt
Wyoming,WY,2000,Campbell County Schools,Mark Higdon
Wyoming,WY,2000,Albany County School District One,Charles Head
Wyoming,WY,2000,Wyoming Cty. Commissioners Assn.,Joseph M. Evans
Wyoming,WY,2000,Wyoming Dental Assoc.,Marvin H. Cronberg
Wyoming,WY,2000,Wyoming Public Employee Assn.,Danny N. Walker
Wyoming,WY,2000,Western Wireless dba Celluar One,RaeAnn G. Kelsch
Wyoming,WY,2000,Wyoming Outfitter & Guide Assn.,Dustin A. Stetter
Wyoming,WY,2000,Wyoming Society of CPA�۪s,Renee M. Brower
Wyoming,WY,2000,FMC Wyoming Corporation,Jay E. Lyon
Wyoming,WY,2000,Jackson Hole Moutain Resort,John P. Glode
Wyoming,WY,2000,Wyo. Education Assn.,John G. Trokimoinen
Wyoming,WY,2000,Community First Natl. Bank,Pamela C. Snell
Wyoming,WY,2000,State Farm Insurance Companies,Roger McDaniel
Wyoming,WY,2000,McLeod USA Incorporated,David R. Conn,William H. Courter,"Blake O. Fisher, Jr.",Thomas A. Lazzaro,Randall E. Rings
Wyoming,WY,2000,Wyoming Outfitters Guide Assn.,Terry A. Pollard
Wyoming,WY,2000,Washakie #2 School District,Judy A. Morrison
Wyoming,WY,2000,Exxon Mobil Corporation,Brent R. Kunz
Wyoming,WY,2000,Defense Lawyers Assn. of Wyo.,George ���Greg�۝ G. Greenlee
Wyoming,WY,2000,First Am. Title Ins. Co.,Robert L. Bailey
Wyoming,WY,2000,Delta Dental of Wyoming,Thelton Q. Skipper
Wyoming,WY,2000,W.E.A.,Susan L. Chambers,Donna Spate
Wyoming,WY,2000,Mid-States Coalition,Raymond Dennis
Wyoming,WY,2000,PRBRC,Jill R. Morrison
Wyoming,WY,2000,S.C.S.D. #2,Craig A. Dougherty
Wyoming,WY,2000,Wyoming Taxpayers Association,Michael W. Walden-Newman
Wyoming,WY,2000,Wyoming Medical Society,Wendy P. Curran,Richard Rideout,Susie P. Wacker
Wyoming,WY,2000,Wyoming School Boards Assoc.,Jerry Maurer
Wyoming,WY,2000,Wyoming Public Health Assn.,Carl H. Blank
Wyoming,WY,2000,Wy Education Assn.,Tenny Collins
Wyoming,WY,2000,Petroleum Assn. of Wyoming,Thomas H. Clayson
Wyoming,WY,2000,"Pfizer, Inc.",Ed Heintz,Linda C. Pryor
Wyoming,WY,2000,Wyoming Cable T.V. Assn.,H.L. Jensen
Wyoming,WY,2000,Multi-State Assn. on behalf of,Tom A. Jones
Wyoming,WY,2000,First Interstate Bank,Robert L. Leibrich,Thomas B. Stolz
Wyoming,WY,2000,Fremont County School District #25,Judith A. Lorenz
Wyoming,WY,2000,University of Wyoming,Richard H. Miller
Wyoming,WY,2000,Novartis Pharmaceuticals,Barbara A. Christensen-Boner
Wyoming,WY,2000,American Heart Association,Janice D. Drury
Wyoming,WY,2000,AFLCIO (VA Local 192),Sylvester R. Ross
Wyoming,WY,2000,Fremont County School Dist. #24,Rita Campbell,Jessie A. Farr,Zane Fross,Greg Jarvis,Larry Manchester,Kay J. Watson
Wyoming,WY,2000,Wyoming Fire Chiefs Assn.,Robert L. Taylor
Wyoming,WY,2000,Express Pipeline Partnership,Randall B. Reed
Wyoming,WY,2000,Wyoming Funeral Directors Assn.,Curtis D. Rostad
Wyoming,WY,2000,R.J. Reynolds Tobacco Company,Steven R. Cranfill
Wyoming,WY,2000,Rocky Mountain Farmers Union,Scott E. Zimmerman
Wyoming,WY,2000,Univ. of Wyoming Alumni Assn.,John W. Guy
Wyoming,WY,2000,Black Hills Power,James W. Bunch
Wyoming,WY,2000,Independent,Susan C. Aholt,Brad E. Boner,Chris S. Gomez,Christopher M. Greller,Jerome G. Neumiller,Garth H. Pabst,Herve Georges Picherit,Deborah K. Thomas,Leo A. Tsimbinos
Wyoming,WY,2000,St. Joseph�۪s Children�۪s Home,Robert C. Mayor
Wyoming,WY,2000,Blue Cross Blue Shield of Wyoming,Kevin D. Bohnenblust,Tim J. Crilly,Rick F. Schum
Wyoming,WY,2000,Wyo Fire Chiefs,Duane Stolins
Wyoming,WY,2000,Hoffman-La Roche Services Corp.,Richard W. Schweigert
Wyoming,WY,2000,Fannie Mae,Randall L. Dancliff,Darwin D. Pace
Wyoming,WY,2000,KN Energy,Roger C. Fransen,Paul J. Hickey,Mary A. Throne
Wyoming,WY,2000,LCSD #1,Nathan D. Breen,Jon T. VanOverbeke
Wyoming,WY,2000,Region V Boces,Dennis A. Donohue
Wyoming,WY,2000,Wyoming Car Wash Association,Nancy D. Freudenthal
Wyoming,WY,2000,Farmers Ins. Group,Jack A. Carroccia
Wyoming,WY,2000,Wyo Physical Therapy Assn.,Elaine F. Scott
Wyoming,WY,2000,Wyoming Public Employees Assn.,Betty Jo Beardsley,Phil E. Kiner,Dennis P. Smyth
Wyoming,WY,2000,Laramie Co. Fire Dist. #2,Jim C. Wingert
Wyoming,WY,2000,WY Rural Electric Assn.,Judy Eastman
Wyoming,WY,2000,WYOKIDS,Carrie Anderson
Wyoming,WY,2000,International Union of Police Assn.,"Donald G. Van Matre, III"
Wyoming,WY,2000,Wyo State AFL-CIO,John M. Faunce
Wyoming,WY,2000,Wy Lodging & Resturant Assoc.,Paul Ulrich
Wyoming,WY,2000,Devon Energy Corporation,Gary L. McGee
Wyoming,WY,2000,USWA,Michael D. Newman
Wyoming,WY,2000,"McLeod USA, Inc.",Elizabeth T. Zerga
Wyoming,WY,2000,Wyoming Terrirorial Park,Pamela A. Malzone
Wyoming,WY,2000,Sweetwater School Dist. #2,Donald A. Mende
Wyoming,WY,2000,Wyoming State Bar,"Frederick (Rick) D. Lewis, Jr.",Linda S. Tangeman
Wyoming,WY,2000,Glaxo Smith Kline Pharmaceuticals,Brad M. Enzi
Wyoming,WY,2000,PTA,Marguerite A. Herman
Wyoming,WY,2000,Wyoming Game Wardens Assn.,Roger A. Bredehoft
Wyoming,WY,2000,W/C Matters,Herb A. Hampton
Wyoming,WY,2000,Northern Arapaho Tribe,Andrew W. Baldwin,Mark A. Howell
Wyoming,WY,2000,Northern Arapaho Business Council,Shirley R. Carson
Wyoming,WY,2000,Self,Janet L. Cowles,Penny LeNoir Lang,Dana J. Mann-Tavegia,Nina Svoboda
Wyoming,WY,2000,Wyoming National Guard Assoc.,William L. Hickman
Wyoming,WY,2000,WTLA,George Santini
Wyoming,WY,2000,Fremont Cty. School Dist. #14,Lonny D. Hoffman
Wyoming,WY,2000,Wyoming Auto Dealers Assn.,Lora L. Huston
Wyoming,WY,2000,Wyeth-Ayerst Laboratories,Sandi Thomas
Wyoming,WY,2000,Cheyenne Teachers Ed. Assn.,Rodney Atkinson,Irene P. Larson,Kathryn A. Valido
Wyoming,WY,2000,Park County School Dist. #1,Harold V. Shockley
Wyoming,WY,2000,A.F.L.,Charles R. Bates
Wyoming,WY,2000,"Crowley, Haughey, Hanson, Toole &",Michael W. Green
Wyoming,WY,2000,Wyoming Territorial Park,Jim D. Andersen,Vince Bath,Oliver C. Hill
Wyoming,WY,2000,Uinta County School District #1,Melvin R. Baldwin
Wyoming,WY,2000,Chevron USA,Daniel D. Johnson
