State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,2009,,A. Richard Walje,Charles Curley,Christine A. Jones,Eric V. Miller,Frank Smith,James Phillip Grabrick,Jason M. Sanchez,John F. Parr,Karen Loken,Matthew M. Edwards,Michelle R. Bartlett,Shandra D. Emrich,Suzan C. Pauling,Timothy M. Sowecke,Tracy Rene Mathews
Wyoming,WY,2009,Mountain Cement Company,Mitchell H. Edwards
Wyoming,WY,2009,Wyoming Trial Lawyers Association,Marcia K. Shanor
Wyoming,WY,2009,Science Applications International Corp.,Bret A. Fox,Timothy J. Gilmore
Wyoming,WY,2009,"MedImmune, Inc.",S. Joel Hastings
Wyoming,WY,2009,Wyoming Youth Services Association,Bruce Burkland,Sheri L. England
Wyoming,WY,2009,Wyoming Rural Electric Association,Shawn W. Taylor
Wyoming,WY,2009,National Fire Protection Association,Raymond B. Bizal
Wyoming,WY,2009,WY Federation of Republican Women,Janet L. Anderson
Wyoming,WY,2009,"Medco Health Solutions, Inc.",Cynthia M. Laubacher
Wyoming,WY,2009,Union Pacific Railroad,Dick Hartman
Wyoming,WY,2009,Wyoming Epilepsy Association,Thomas L. Wolfe
Wyoming,WY,2009,Altria Client Services Inc. and its Affiliates*,Garth R. Alston,Marian J. Schulz
Wyoming,WY,2009,American Cancer Society Cancer Action,Jason Mincer
Wyoming,WY,2009,The Children's Hospital,Heidi P. Van Huysen
Wyoming,WY,2009,Quality Health Care Foundation,Dan J. Lex
Wyoming,WY,2009,Wyoming Hospital Association,Daniel J. Perdue
Wyoming,WY,2009,League of Women Voters,Marguerite Herman
Wyoming,WY,2009,"AstraZenee Pharmaceuticals, LP",Bill McIlvain
Wyoming,WY,2009,American Quarter Horse Association,Judy R. Horton
Wyoming,WY,2009,MDU Resources Group,Charlene M. Murdock
Wyoming,WY,2009,Credit Union Association of CO & WY,Timothy R. Dore
Wyoming,WY,2009,"Attitude Collection, LLC",Billie R. Edwards
Wyoming,WY,2009,Regional Services Providers of Wyoming,Lindi L. Kirkbride
Wyoming,WY,2009,Americans for Liberty and Limited,Clair A. Schwan
Wyoming,WY,2009,FMC Wyoming Corporation,Jay E. Lyon
Wyoming,WY,2009,Wyoming Contractors Association,Katie Legerski
Wyoming,WY,2009,Poweder River Basin Resource Council,Deborah K. Thomas
Wyoming,WY,2009,"Hirst Applegate, LLP",Dale W. Cottam
Wyoming,WY,2009,Anschutz Corporation,Brent R. Kunz
Wyoming,WY,2009,Hathaway & Kunz P.C.,Matthew D. Kaufman
Wyoming,WY,2009,Wyoming Ag-Business Association,Keith A. Kennedy
Wyoming,WY,2009,Exxon Mobil Corporation,Michael Ashton,Monte K. Olson,Sara Tays
Wyoming,WY,2009,Cheyenne Public Employees Association,Nathan A. Beauheim
Wyoming,WY,2009,Wyoming Trail Lawyers Association,Thomas B. Jubin
Wyoming,WY,2009,Delta Dental of Wyoming,Kerry P. Hall
Wyoming,WY,2009,Right to Life of Wyoming,Randy L. Rhodes
Wyoming,WY,2009,Casper ReEntry Center,Elizabeth A. Brimmer
Wyoming,WY,2009,"Alpha Coal West, Inc.",Steven R. Laird
Wyoming,WY,2009,Rocky Mountain Power,Robert M. Grant
Wyoming,WY,2009,Wyoming Taxpayers Association,Erin Taylor,Sandy Hunter
Wyoming,WY,2009,"MEDCO HEALTH SOLUTIONS, INC.",Steven F. Freudenthal
Wyoming,WY,2009,Powder River Basin Res. Council,William E. Bensel
Wyoming,WY,2009,Wyoming Comprehensive Cancer Control,Kimberly K. Rogers
Wyoming,WY,2009,Western Business Roundtable,James T. Sims
Wyoming,WY,2009,Mtn West Farm Bureau Ins,Cynthia A. Pomeroy
Wyoming,WY,2009,Wyoming Fire Chiefs,Donny E. Munger,Russell Wenke,T.J. Hunt,Wes E. Johnson
Wyoming,WY,2009,Representative of Reliance,Senorina D. Moreno
Wyoming,WY,2009,Wyoming Society of CPA's,Renee Brower
Wyoming,WY,2009,CWPMA - Wy Petroleum Marketers Assoc.,Mark R. Larson
Wyoming,WY,2009,3M Corporation,Liz T. Zerga
Wyoming,WY,2009,Johnson & Johnson,Betty Iverson
Wyoming,WY,2009,Powder River Basin Resource Council,Kevin F. Lind,Shannon R. Anderson
Wyoming,WY,2009,University of Wyoming,Don C. Richards
Wyoming,WY,2009,Wyoming Chamber of Commerce Executive,Lynn Birleffi
Wyoming,WY,2009,AARP Wyoming,Donald R. Morris,Jana H. Ginter,Ken Trowbridge,Loretta L. Humphrey,Timothy S. Summers
Wyoming,WY,2009,WY Clerk of District Court Association,Gerrie E. Bishop
Wyoming,WY,2009,Flitner Strategies,Sara Flitner
Wyoming,WY,2009,Enhanced Capital,Gingee M. Prince
Wyoming,WY,2009,Credit Union Association of Wyoming,Diana Stoick
Wyoming,WY,2009,BP America,Chad D. Calvert
Wyoming,WY,2009,Anadarko Petroleum Corp.,Todd Rodeheaver
Wyoming,WY,2009,PacifiCorp/Rocky Mountain Power,Brent E. Gale
Wyoming,WY,2009,Takeda Pharmaceuticals America,Matthew Johnson
Wyoming,WY,2009,Wyo Horse Council,Bill Gentle
Wyoming,WY,2009,WLRA,David S. Hester
Wyoming,WY,2009,Wyoming School Boards Association,Mark Higdon
Wyoming,WY,2009,Wyoming Association Public Accountants,Tom Jones
Wyoming,WY,2009,RioTinto Energy America,Jason Begger
Wyoming,WY,2009,W.C.T.A.,H. L. Jensen
Wyoming,WY,2009,NARAL Pro-Choice Wyoming,Sharon Breitweiser
Wyoming,WY,2009,"K12, Inc.",James J. Cole
Wyoming,WY,2009,Fremont School District #24,Rita Campbell,Tammy Cox,Teffany J. Fegler
Wyoming,WY,2009,Small School District Coalition,Bill McIlvain
Wyoming,WY,2009,Exxon Mobile Corporation,Patrick R. Day
Wyoming,WY,2009,Farmers Union Service,Scott Zimmerman
Wyoming,WY,2009,Wyoming Chapter National Electrical,Patrick Carlson
Wyoming,WY,2009,"Tri County Telephone Association, Inc.",Donald C. Jackson
Wyoming,WY,2009,A.B.A.T.E. fo Wyoming,Duncan D. Philp
Wyoming,WY,2009,C-WISH (Grassroots Organization for,Ruthann Norris
Wyoming,WY,2009,Wyoming Association of Public Charter,Kari L. Cline
Wyoming,WY,2009,Anshutz Corporation,Scott W. Meier
Wyoming,WY,2009,CWPMA - Wyoming Petroleum Marketers,Grier W. Bailey
Wyoming,WY,2009,Gasden Legal,John Archambault,Laura B. Huggings,Marc R. Porter
Wyoming,WY,2009,GLAXOSMITHKLINE,Spencer Guthrie
Wyoming,WY,2009,Laramie County Fire District #2,Marlene K. Aitchison
Wyoming,WY,2009,Wyoming Association of Sheriffs and Chief,Byron F. Oedekoven
Wyoming,WY,2009,Wyoming Sportsmen for Fish,Robert A. Wharff
Wyoming,WY,2009,Gadsden Legal LLC,Dave L. Thompson
Wyoming,WY,2009,People First of Wyoming,Ben J. Limas,Brian Lorenz,Britt Barnhart,Carla F. Dierks,David R. Hansen,Ellen Merchant,George Garcia,Grant W. Nash,Helen Nicodemus,Kenny E. Barnhart,Larry Blakeman,Lori Wilkerson,Sarah Lorentz,Shawna R. Clemens,Sheila Strand,Tammy L. Gamino
Wyoming,WY,2009,Father Factor,Chance J. Vasquez,George Z. Costopoulos,Kimberly M. Amen,Kirk B. Trojousky,Roy C. Wilzbach,Todd J. Bandel
Wyoming,WY,2009,National Association of Social Workers,Kimberly J. Harper
Wyoming,WY,2009,"North American Power Group, LPD.",Brad M. Enzi
Wyoming,WY,2009,BLE & T,Don O. Hill
Wyoming,WY,2009,Wyoming Outdoor Council,Richard M. Garrett
Wyoming,WY,2009,Equality State Policy Center,Cristina Collings,Daniel H. Neal,Sarah Gorin
Wyoming,WY,2009,Stanley Energy Corporation,Andrew C. Emrich
Wyoming,WY,2009,WY Watch Family Action,Becky Vandeberghe,Wallace I. Wallace
Wyoming,WY,2009,George K. Baum & Company,Bret A. Jones
Wyoming,WY,2009,Petroleum Association of Wyoming,Bruce A. Hinchey,Cheryl L. Sorenson,Todd Rodeheaver
Wyoming,WY,2009,Wyoming Conservation Voters,Kate Wright
Wyoming,WY,2009,Pfizer Inc.,Paul Plofchan,Todd Rodeheaver
Wyoming,WY,2009,Wyoming Association of Community College,Steve D. Bahmer
Wyoming,WY,2009,WY Assoc. of Mental health & Substance,Erin Begeman
Wyoming,WY,2009,WREP,Don Stoen,Dwayne B. Trembly,Toni Rogers
Wyoming,WY,2009,Wyo County Commissioners Association,Joe Evans
Wyoming,WY,2009,"Sherd Lake, Inc. & Lake DeSmet Properties,",Nancy D. Freudenthal
Wyoming,WY,2009,Hardy Ranch LLC,Eugene G. Hardy
Wyoming,WY,2009,PacifiCorp,Mark Tallman
Wyoming,WY,2009,Wyoming Family Coalition,Morgan Andrew Hill
Wyoming,WY,2009,BMWEB,Kristy M. Delgado
Wyoming,WY,2009,Black Hills Corporation,D. Sharon Fain,Mark Stege,Robert M. Tarantola
Wyoming,WY,2009,City of Cheyenne,Erik C. Rasmussen
Wyoming,WY,2009,En Cana Oil & Gas,Paul J. Ulrich
Wyoming,WY,2009,Jade Energy Associates,C-WISH
Wyoming,WY,2009,SourceGas,Gene A. Roland
Wyoming,WY,2009,Wyoming Association Superintendents,Lawrence C. Anderson
Wyoming,WY,2009,Silver Star Communications,Ron B. McCue
Wyoming,WY,2009,Advanced Communications Technology Inc.,Jason P. Hendricks
Wyoming,WY,2009,RAI Services Company,Laurie Urbigkit
Wyoming,WY,2009,Brotherhood of Locomotive Engineers &,MADD
Wyoming,WY,2009,Fremont County School District #24,Jim R. Logan,Kelly W. Gardner,Kim Clemetson
Wyoming,WY,2009,"LifeLock, Inc.",James Hamilton
Wyoming,WY,2009,Wyoming Wildlife Federation,Walt F. Gasson
Wyoming,WY,2009,Wyoming Stock Growers Ag Land Trust,Gene R. Diedtrick
Wyoming,WY,2009,Wyoming Bankers Association,David R. Johnson,Mark R. Stewart
Wyoming,WY,2009,Wyoming Fire Chiefs' Association,Gene R. Diedtrick
Wyoming,WY,2009,Wyo Press Association,Bruce T. Moats
Wyoming,WY,2009,Fremont County School District,Greg C. Jarvis
Wyoming,WY,2009,"Gadsden Legal, LLC",Matthew J. Huntington
Wyoming,WY,2009,American Council of Life Insurers,Brenda S. Nation,David D. Uchner
Wyoming,WY,2009,Andiamo/Sprint Telecom,Howard X. Carson
Wyoming,WY,2009,Devon Energy,Nicholas M. Agopian
Wyoming,WY,2009,Blue Cross Blue Shield of Wyoming,John P. McBride,Rick F. Schum,Tim J. Crilly
Wyoming,WY,2009,Bresnan Communications,Lawrence J. Wolfe,Sami L. Falzone,"Walter F. Eggers, III"
Wyoming,WY,2009,USW,Michael K. Burd,Monte H. Morlock
Wyoming,WY,2009,Alzheimer's Association,Rhonda P. Priest
Wyoming,WY,2009,Greater Cheyenne Chamber,Dale G. Steenbergen
Wyoming,WY,2009,Wyoming Public Employees Association,Connie J. Glassman,Robert D. Kuchera
Wyoming,WY,2009,Client,Lobbyist
Wyoming,WY,2009,K&R Enterprises,Katharine K. Wilkinson
Wyoming,WY,2009,Bayer HealthCare LLC,James Hoover
Wyoming,WY,2009,Marathon Oil Corporation,Fred David Searle
Wyoming,WY,2009,Pharmaceutical Research and Manufacturers,Jeff Woodhouse,Leslie W. Rosedahl
Wyoming,WY,2009,The Nature Conservancy,Russell T. Schnitzer
Wyoming,WY,2009,Trout Unlimited,Liz T. Zerga
Wyoming,WY,2009,AARP,William J. Pomeroy
Wyoming,WY,2009,NAMI Wyoming,Anna Edwards
Wyoming,WY,2009,Wyoming Association for Career &,Toni S. Decklever
Wyoming,WY,2009,The Humane Society of the United States,Heidi Hopkins
Wyoming,WY,2009,"Express Scripts, Inc.",David M. Dederichs
Wyoming,WY,2009,Wyoming Liberty Group,Charles E. Ware,Shane M. Scheid,Susan W. Gore
Wyoming,WY,2009,Rocky Mountain Elk Foundation,Richard G. Pallister
Wyoming,WY,2009,Wyoming School Psychology Association,Don Warfield
Wyoming,WY,2009,March of Dimes,E. Faith Havens
Wyoming,WY,2009,WY Game Wardens Association,Mark L. Nelson
Wyoming,WY,2009,Williams,Dallas J. Scholes
Wyoming,WY,2009,Wyoming Power Producers Coalition,Cheryl Riley
Wyoming,WY,2009,Wyoming Medical Center,James T. Sims,Steven J. Chadderdon
Wyoming,WY,2009,WY Assn. of County Predatory Animal Boards,Bryce R Reece
Wyoming,WY,2009,Wyoming Association of REALTORS,Karen Valentine-Pond
Wyoming,WY,2009,Wyoming Coroner's Association,Mark O. Harris
Wyoming,WY,2009,C-WISH - Grassroots Organization of,Greta S. Morrow
Wyoming,WY,2009,Alliance of Automobile Manufacturers,Dan B. Sullivan,David C. Picard
Wyoming,WY,2009,Child Development Services of WY,Sue Sharp
Wyoming,WY,2009,Western States Learning Corporation,Mona Pearl,Phil Van Horn
Wyoming,WY,2009,"UPS, United Parcel Service",Kimberly A. Johnson
Wyoming,WY,2009,Wyoming Press Association,James L. Angell
Wyoming,WY,2009,Qwest Communications,Michael A. Ceballos
Wyoming,WY,2009,Rocky Mountain Food Industry Association,"Edwards & Johnson, Attorney, LLC"
Wyoming,WY,2009,Basin Electric,William Stafford
Wyoming,WY,2009,Wyoming Education Association,Kathryn A. Valido,Kenneth J. Decaria,Matt D. Kruse,Ronald P. Sniffin
Wyoming,WY,2009,Sublette County,John C. McKinley
Wyoming,WY,2009,AFLAC,William J. Thomson
Wyoming,WY,2009,Wyoming Stock Growers Association,James H. Magagna
Wyoming,WY,2009,Chevron Mining Inc.,Nick J. Bettas
Wyoming,WY,2009,Federated Fire Fighters of Wyoming,Joe Fender,Jon Narva
Wyoming,WY,2009,Wyoming Medical Society,Eric J. Wedell,Sheila L. Bush
Wyoming,WY,2009,Coach America Crew Transport,Aubrey K. Hutchings,Eric A. Waters
Wyoming,WY,2009,Wyoming Association of Muncipalities,David Johnson
Wyoming,WY,2009,National Rifle Association of America,Carrie Herbertson,Christopher Cox,Matt Dogali
Wyoming,WY,2009,American Heart Association,The Children's Hospital of Denver
Wyoming,WY,2009,Anadarko Petroleum,Dennis E. Ellis
Wyoming,WY,2009,Brain Injury Association of Wyoming,Kate Wright
Wyoming,WY,2009,"Crown Cork & Seal Company, Inc.",Jody L. Levin
Wyoming,WY,2009,"Catchpole Enterprises, Inc.","Tuesday, March 09, 2010"
Wyoming,WY,2009,Casper Re-Entry Center,Dan J. Kunsman
Wyoming,WY,2009,"SourceGas Distribution, LLC",Kelley H. Pearson,Roger C. Fransen
Wyoming,WY,2009,Wyoming Children's Action Alliance,Deanna L. Frey
