State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,1999,,Donald R. Amend,Lanny Applegate,Harold A. Bovee,George Chavez,Gene R. Diedtrich,James W. Goelz,"Larry ""Cap"" L. Lee",Dana J. Mann-Tavegia,Jim E. Stafford,Michael G. Stull,Robert J. Symons,Leo A. Tsimbinos,Lawrence J. Wolfe
Wyoming,WY,1999,WEA,Robert A. Ely
Wyoming,WY,1999,Carson & Associates Inc.,Shirley R. Carson
Wyoming,WY,1999,Blue Cross Blue Shield,Jim Blundell
Wyoming,WY,1999,NFIB/Wyoming,Tom A. Jones
Wyoming,WY,1999,General Chemical Soda,Joe R. Jelaca
Wyoming,WY,1999,Cheyenne Board of Public Utilities,Dennis E. Curran
Wyoming,WY,1999,Basin Electric Power Cooperative,George A. Bartholomew,David L. Highers
Wyoming,WY,1999,WY Assoc. of Consulting,Michael K. Purcell
Wyoming,WY,1999,Federated Fire Fighters of,Patrick S. Martin
Wyoming,WY,1999,State PTA,Marguerite A. Herman
Wyoming,WY,1999,Wyoming Wool Growers Assoc.,Bryce R. Reece
Wyoming,WY,1999,Natrona County Medical Society,Lynne Marie Whalen
Wyoming,WY,1999,Wyoming School Boards Assn.,Janet M. Maxwell
Wyoming,WY,1999,Wyoming Fire Chief's Assoc.,Kenneth B. Sutton,Robert L. Taylor
Wyoming,WY,1999,Cheyenne Teachers Ed Assn.,Gary D. Valentine
Wyoming,WY,1999,Wyoming Society of CP's,Lois A. Huff
Wyoming,WY,1999,WyomingAlumni,Gordon W. Taylor
Wyoming,WY,1999,Wyoming Assn. of Municipalities,George Parks,Stephanie Reeves,Carol Stearns
Wyoming,WY,1999,Northern Arapaho Tribe,Andrew W. Baldwin
Wyoming,WY,1999,UW Alumni Association,John W. Guy,Stig Hallingbye 4011 Grays Gable,Mary L. Lankford,"Margaret ""Peggy"" C. Tobi"
Wyoming,WY,1999,Cheyenne Light,William J. Pomeroy
Wyoming,WY,1999,Wyoming Dental Association,Marvin H. Cronberg
Wyoming,WY,1999,United Steelworker's of America	Phone,Jeff L. Dodd
Wyoming,WY,1999,Wyoming Farm Bureau Federation,Jim Hefenieder
