State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,2011,,A. F. (Tony) Gagliardi,Alysa Joy Moyer,Alyssa M Tyer,Caitlin L Grissom,Cheri Steinmetz,Cheryl A Riley,Cody M Whitmore,Dennis M Hemmer,Don N Wills,Emily E Jones,GraceAnn Westfahl,Haley A Whelan,John A Francis,Max D Watford,Payton J McEntire-Larimer,Ray A Weidenhaft,Scott Thomson,Taylor H Haynes,Tim J Moyer
Wyoming,WY,2011,Wyoming Automobile Dealers Association,Marsha Allen
Wyoming,WY,2011,Associated Builders & Contractors of,Joshua Joel R. Carnahan
Wyoming,WY,2011,National Association of Mutual Insurance,Christian John Rataj
Wyoming,WY,2011,United Steel Workers,Dennis J Portillo,Mathew Hamblin,Richard E Tarufelli
Wyoming,WY,2011,Solvay Chemicals Inc,James I Maxfield
Wyoming,WY,2011,LT Tobacco,Leland L Ruzicka
Wyoming,WY,2011,WyWatch,Ashley M Vandeberghe,Becky Vandeberghe
Wyoming,WY,2011,All West Communications,Kelly Hoffman
Wyoming,WY,2011,Cameco Resources,Randy J Vickers
Wyoming,WY,2011,Womack Strategies Inc,Amy C Womack
Wyoming,WY,2011,Sublette County,John C McKinley
Wyoming,WY,2011,Wyoming Community Service Providers,Tina Bahmer
Wyoming,WY,2011,"Hathaway & Kunz, P.C.",Scott W. Meier
Wyoming,WY,2011,Wyo Trucking Assn.,Brent Taylor
Wyoming,WY,2011,Wyoming Retired Education Personnel,Charles W Custis,Dwayne Trembly
Wyoming,WY,2011,Wyoming Farm bureau Federation,Brett R Moline
Wyoming,WY,2011,Brotherhood of Maintenance of Way Div of,Glen L Hackman
Wyoming,WY,2011,Fremont Co School District #24,Tracy Spence
Wyoming,WY,2011,Wyoming Mining Association,John Travis Deti,Marion Loomis
Wyoming,WY,2011,Wyoming Farm Bureau,Dominique N Giroux
Wyoming,WY,2011,AARP,Lynn M Achter,Cathy L Gonzales,Dale W Cottam,James L Applegate,John H Black,Kenneth J Trowbridge,Lindi L Kirkbride,Renee Gamino,Timothy Summers
Wyoming,WY,2011,A Better Wyoming Inc,Wyoming Nurses Association
Wyoming,WY,2011,Association of Wyoming Insurance Agents,Marian J. Schulz
Wyoming,WY,2011,Wyoming Association of Municipalities,Dave Johnson,George Parks,Mark Harris
Wyoming,WY,2011,Cheyenne Regional Airport,Timothy J Reid
Wyoming,WY,2011,"Wal-Mart Stores, Inc.",Josh Phair
Wyoming,WY,2011,APS Healthcare Bethesda Inc,Affie B. Ellis
Wyoming,WY,2011,Farmers Union Service Association,Scott Zimmerman
Wyoming,WY,2011,Calgon Carbon Corp,John W Adams
Wyoming,WY,2011,"MedImmune, Inc.",S. Joel Hasting
Wyoming,WY,2011,Consumer Advocates: Project Healthcare,Marguerite A Herman
Wyoming,WY,2011,Wyoming Rural Electric Association,Shawn W Taylor
Wyoming,WY,2011,City of Riverton,William A Urbigkit
Wyoming,WY,2011,Cheyenne Light Fuel Power,John A Sundahl
Wyoming,WY,2011,American Civil Liberties Union (ACLU),Linda D Burt
Wyoming,WY,2011,"Bayer HealthCare, LLC",Judy R Horton
Wyoming,WY,2011,Wyoming State Firemens Association,Gerald F Munger
Wyoming,WY,2011,BNSF Railway Company,Jody L. Levin
Wyoming,WY,2011,Alpha Coal West Inc,Steven R Laird
Wyoming,WY,2011,Wyomign Fire Chiefs Association (WFCA),Randy J Vickers
Wyoming,WY,2011,Community Entry Centers,Bruce Burkland
Wyoming,WY,2011,"CSC Holdings, LLC",Adam Falk,Shaun Beqaj
Wyoming,WY,2011,"Devon Energy Company, LP",Nicholas M Agopian
Wyoming,WY,2011,Wyoming Hospital Association,Daniel J Perdue,Kelly Hoffman
Wyoming,WY,2011,Wyoming Petroleum Marketers Association,Wyoming Associaiton of Churches
Wyoming,WY,2011,Uruba Group Inc,Jan Uruba
Wyoming,WY,2011,United Steelworkers,Christopher M Dziadosz
Wyoming,WY,2011,Wyoming Youth Service Association,Bruce Burkland,Clark A Fairbanks
Wyoming,WY,2011,Wyoming Association of Conservation,Bobbie K Frank,Dennis M Hemmer
Wyoming,WY,2011,Wyoming Association of Public Charter,Bethany F Heaney,Kari L Cline
Wyoming,WY,2011,Wyoming Academy of Family Physicians,Sheila W Bush
Wyoming,WY,2011,Encana Oil & Gas USA,Paul Ulrich
Wyoming,WY,2011,Wyoming Ag-Business Association,Keith A. Kennedy
Wyoming,WY,2011,Exxon Mobil Corporation,Michael D. Ashton
Wyoming,WY,2011,Natrona County Republican Party,Patti L Davidsmeier
Wyoming,WY,2011,Delta Dental of Wyoming,Kerry P Hall,Patricia J Guzman
Wyoming,WY,2011,Rocky Mountain Power,Robert Matt Grant
Wyoming,WY,2011,Wyoming Taxpayers Association,Shawn W Taylor
Wyoming,WY,2011,Access to Justice,Lawrence J. Wolfe,Sami L. Falzone,Walter F. Eggers
Wyoming,WY,2011,American Council of Life Insurers,Brenda Sue Nation,David D Uchner
Wyoming,WY,2011,Wyoming Ag In the Classroom,Jessie Dafoe
Wyoming,WY,2011,Wyoming Fire Chiefs,Russ Wenke
Wyoming,WY,2011,Sublette Co School District #1,Vern R McAdams
Wyoming,WY,2011,3M Corporation,Liz Zerga
Wyoming,WY,2011,Powder River Basin Resource Council,Jill R Morrison,Shannon R Anderson
Wyoming,WY,2011,University of Wyoming,Don C. Richards,Michael Massie
Wyoming,WY,2011,American Heart Association,Brent R Kunz,Katharine K Wilkinson
Wyoming,WY,2011,parentalrights.org,Janie Johlman
Wyoming,WY,2011,WAGAN,Chris M Brown
Wyoming,WY,2011,CenturyLink,Gale A. Geringer,Kristin H. Lee
Wyoming,WY,2011,Sierra Club,Connie J Wilbert
Wyoming,WY,2011,RAI Services Inc,Sherlyn Kaiser
Wyoming,WY,2011,Wyoming School Boards Association,Kelly Hoffman
Wyoming,WY,2011,Alpha Natural Resources,Michael Lepchitz
Wyoming,WY,2011,Wyoming Land Trust,Kathryn P Boswell,Lara Ryan
Wyoming,WY,2011,Union Pacific Railroad,Mary B Guthrie
Wyoming,WY,2011,Wyoming Gun Owners,Anthony Bouchard
Wyoming,WY,2011,NARAL Pro-Choice Wyoming,Sharon Breitweiser
Wyoming,WY,2011,Wyoming Ethanol,Tom Jones
Wyoming,WY,2011,SourceGas Distribution,Jan E Loftus
Wyoming,WY,2011,Wyoming Chapter of the Appraisal Institute,Bruce Burkland
Wyoming,WY,2011,Wyoming Education Association,Dave Holt,Kathryn Valido,Ken Decaria,Ron Sniffin
Wyoming,WY,2011,Holland & Hart LLP,Andrew C Emrich
Wyoming,WY,2011,"Association and Advocacy Group, Inc.",Michael A. Moser
Wyoming,WY,2011,American Quarter Horse Association,James R Purdy,Judy R Horton
Wyoming,WY,2011,Wyoming Horse Council,Bill Gentle
Wyoming,WY,2011,Wyoming State AFL-CIO,Kim A Floyd
Wyoming,WY,2011,Wyoming Conservation Fund,Sara Flitner
Wyoming,WY,2011,Wyoming Contractors Association,Katie Legerski,Mark R Madsen
Wyoming,WY,2011,The Sinclair Companies,Clint W. Ensign
Wyoming,WY,2011,Wyoming Fire Chiefs Association,Gari G Gill,Gene R Diedrich
Wyoming,WY,2011,Cloud Peak Energy,Jason Begger
Wyoming,WY,2011,Wyoming Federation of Republican Women,Janet L Anderson,Retired Fire Fighters of Wyoming
Wyoming,WY,2011,The First Church of Christ Scientist,Van E Driessen
Wyoming,WY,2011,Wyoming Geographic Alliance,Judy A. Kallal
Wyoming,WY,2011,Wyoming Conservation Voters,Kate Wright
Wyoming,WY,2011,"The Nature Conservancy, Wyoming Chapter",Wyoming Associaiton of Churches
Wyoming,WY,2011,K-12 Inc,James J Cole
Wyoming,WY,2011,Wyomign Downs,Joan H Ramos
Wyoming,WY,2011,Wyoming & Western SD Chapter of the,Craig Steinley
Wyoming,WY,2011,Lawyers & Advocates for Wyoming,Mark L Aronowitz
Wyoming,WY,2011,CP Consulting Inc,Cynthia A Pomeroy
Wyoming,WY,2011,"AstraZeneca Pharmaceuticals, LP",Carol A. Curtis
Wyoming,WY,2011,Wyoming Outdoor Council,Richard M Garrett
Wyoming,WY,2011,Wyoming Fire Chief Association,Donny Munger
Wyoming,WY,2011,Wyo Assoc for Greer and Technical Education,Toni Decklever
Wyoming,WY,2011,Pfizer Inc.,Paul Plofchan
Wyoming,WY,2011,City of Gillette,Patti L Davidsmeier
Wyoming,WY,2011,Equality State Policy Center,Daniel H Neal
Wyoming,WY,2011,Petroleum Association of Wyoming,Bruce A. Hinchey,Cheryl T. Sorenson,John T. Robitaille
Wyoming,WY,2011,Wyoming Airport Operators Association,David S Haring,Glenn S Januska,Jack J Skinner,John W Stopka,Robert C Hooper
